ID,Question,科学计数法,图形的初步认识,等差数列,代数意义,绝对值,找规律,其他,反比例函数,勾股定理,非负性,分类讨论,数轴,一元二次方程,一元一次方程,不等式与不等式组,三角形,混合运算,几何,锐角三角函数,图表题,最值问题,数形结合,函数,相似,面积问题,求值问题,二次函数,参数问题,实数,多项式,整式,代入求值,一次函数,有理数,方程与方程组,倒数,整式的加减,动点问题,四边形,平面直角坐标系,分式,整式的乘除与分解因式,相交线与平行线,等比数列,投影与视图,幂的计算,添括号去括号,全等三角形,证明题,轴对称,平方根,立方根,二次方程,二次根式,旋转,二元一次方程组,单项式,恒等变换,数列,圆,合并同类项,相反数
9945,"计算:  
(1)4x^2-(-2x+3)(-2x-3) (2)(x+2y)^2-(x+y)(3x-y)-5y^2，。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9946,分解因式：x^2-4y^2的结果是(　　)。(x+4y)(x-4y) (x+2y)(x-2y) (x-4y)^2 (x-2y)^2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9947,已知李叔家四月份用电286度，缴纳电费178.76元；五月份用电316度，缴纳电费198.56元，请你根据以上数据，求出表格中a，b的值．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9948,六月份是用电高峰期，如果李叔计划六月份电费支出不超过300元，那么李叔家六月份最多可用电多少度？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9949,已知| ab-2 |+( b+1 )^2=0，则( a-b )^2017=．。-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,已知| a-3 |+( b+4 )^2=0，则( a+b )^2003=．。-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9951,已知9a^2+12ab+5b^2+6b=-9，求a+b的值．。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9952,若a^2=4，b^2=9，且ab  ．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9953,"解方程:  
(1)4+x=-x+2   
(2)5-2(x-1)=3(x+1)-1。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9954,"解方程： 
(1)5x+8=48 
(2)1.3x+1.1=5。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9955,"滴滴快车是一种便捷的出行工具，计价规则如下表：

小王与小张各自乘坐滴滴快车，行车里程分别为6公里与8.5公里．如果下车时两人所付车费相同，那么这两辆滴滴快车的行车时间相差(　　)。10分钟 13分钟 15分钟 19分钟",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,某市出租车的收费标准是：3千米以内(包括3千米)收费5元，超过3千米，每增加1千米加收1.2元，则当路程是x( x>3 )(千米)时，车费y(元)与路程x(千米)之间的关系式(需化简)为：．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9957,已知x=3是关于x的方程2x-m=7的解，则m的值是．。-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9958,方程2x-4=0的解也是关于x的方程x^2+mx+2=0的一个解，则m的值为．。-3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9959,若| b-1 |与sqrta+2互为相反数，则( a+b )^2015=．。,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9960,若a，b为实数，且| a+1 |+sqrtb-1=0，则( ab )^2015的值是．。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9961,已知实数a，b，c满足frac12| a-b |+sqrt2b+c+c^2-2c+1=0，求a(b+c)．。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,已知a、b、c满足2|a-1|+sqrt2a-b+(c-sqrt3)^2=0，求a+b+c的值．。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,直线MN分别交x轴、y轴于点M、N，点M的坐标是(6，0)，angle OMN=30^circ ．线段AB的“等角点”P在直线MN上，且angle ABP=90^circ ，求点P的坐标；。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9964,若( m-1 )^2+sqrtn+2=0，则m+n的值是(　　)。-1 0 1 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9965,若(m-1)^2+sqrtn+2=0，则m+n的值是(　　)。-1 0 1 2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9966,解分式方程:fracxx-1-frac3(x-1)(x+2)=1.。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9967,"解方程:  
（I）3( x+8 )-5=6( 2x-1 )  
（II）fracx-32-frac1-2x3=x-1.。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9968,若x，y满足sqrtx+2+| 3x+y+m |=0且y  ．。,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9969,一次函数y=-3x+m中，当x=2时，y  ．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,如图1，在边长为a的大正方形中剪去一个边长为b的小正方形，再将图中的阴影部分剪拼成一个长方形，如图2．这个拼成的长方形的长为30，宽为20．则图2中Ⅱ部分的面积是。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9971,"如图，在边长为a的正方形中剪去一个边长为b的小正方形( a>b )，把剩下的部分拼成一个梯形，分别计算这两个图形阴影部分的面积，验证了公式a^2-b^2=
。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9972,"解方程： 
(1)-y-7y+4y=16  
(2)frac2x3-3=fracx3．。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9973,解方程(1)5(2+2x)-3(x+2)=11。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9974,已知某年级共有学生568人，其中男生人数比女生人数的2倍少5人．设男生人数为x人，女生人数为y人，根据题意，可列方程组为．。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9975,如果x=1是关于x的方程2x+a=6的解，那么a的值是(　　)。1 2 3 4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,已知2x+y=5，请用含x的代数式表示y，则y=．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9977,已知方程3x+y=2，用关于x的代数式表示y，则y=．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9978,(-3)×3的结果是(　　)。-9 0 9 -6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9979,已知x=2是方程ax-1=x+3的一个解，求a的值．。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,若x=3是关于x的方程2x+a=1的解，则a的值是．。-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,现有190张铁皮，每张铁皮可做8个盒身或22个盒底，一个盒身与两个盒底配成一个完整的盒子，那么用多少张铁皮制盒身，多少张铁皮制盒底，可以正好制成一批完整的盒子？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9982,已知frac13x-4y=1，用含x的代数式表示y，则y=．。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9983,"解方程： 
(1)-y-7y+4y=16  
(2)frac2x3-3=fracx3．。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9984,分解因式：y( y+1 )( x^2+1 )+x( 2y^2+2y+1 )。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9985,若该水果店决定乙种水果的进货量不超过甲种水果的进货量的3倍，应该怎样安排进货才能使水果店在销售完这批水果时获利最多？此时利润为多少元？。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,若x=1是方程2x+m-6=0的解，则m的值是(　　)。-4   4   -8 8 ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987,方程3x=15-2x的解是(　　)。x=3 x=4 x=5 x=6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9988,下列方程中，是一元一次方程的是(　　)。frac2x=3 x^2+1=5 x=0 x+2y=3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9989,下列方程是二元一次方程的是(　　)。xy+5=4 x+y=1 x^2-y=3 x+frac1y=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9990,已知某个二元一次方程的一个解是begincasesx=1  y=2 endcases，则这个方程可能是(　　)。2x+y=5 x-2y=0 2x-y=0 x=2y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9991,下列是二元一次方程的是(　　)。3x-6=x 3x=y x-frac1y=0 2x-3y=xy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9992,阳光敬老院需购买甲品牌粽子80盒，乙品牌粽子100盒，问打折后购买这批粽子比不打折节省了多少钱？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9993,打折前甲、乙两种品牌粽子每盒分别为多少元？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9994,"我国明代著名数学家程大位的《增删算法统宗》记载“绳索量竿”问题：“一条竿子一条索，索比竿子长一托，折回索子却量竿，却比竿子短一托．”其大意为：现有一根竿和一条绳索，用绳索去量竿，绳索比竿长5尺；如果将绳索对半折后再去量竿，就比竿短5尺．设竿长为x尺，根据题意列一元一次方程，正确的是(　　)  
。frac12x+5=x-5 frac12x-5=x+5 frac12( x-5 )=x+5 frac12( x+5 )=x-5",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995,我国古代数学著作《增删算法统宗》记载”绳索量竿”问题：“一条竿子一条索，索比竿子长一托．折回索子却量竿，却比竿子短一托“其大意为：现有一根竿和一条绳索，用绳索去量竿，绳索比竿长5尺；如果将绳索对半折后再去量竿，就比竿短5尺．设绳索长x尺，竿长y尺，则符合题意的方程组是(　　)。begincases x=y+5 frac12x=y-5 endcases begincases x=y-5 frac12x=y+5 endcases begincases x=y+5  2x=y-5 endcases begincases x=y-5  2x=y+5 endcases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9996,v=．。3 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9997,"物体在某种运动过程中有关系式s=v_0t+at^2，其中a=2,v_0=10,s=100，那么t=．。5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,"公交总站(A点)与B、C两个站点的位置如图所示，已知AC=6km，angle B=30^circ ，angle C=15^circ ，求B站点离公交总站的距离即AB的长(结果保留根号)．
。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,因式分解：x(m-x)(m-y)-m(m-x)(m-y)=．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,已知x、y是正整数，并且xy+x+y=20，x^2y+xy^2=96，求x^2+y^2的值．。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10001,方程3x+y=7的正整数解的个数是(　　)。1个 2个 3个 4个,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10002,方程2x+y=8的正整数解的个数是(　　)。4个 3个 2个 1个,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10003,"解下列方程  
(1)2y+1=5y+7  
(2)2-frac2x-43=-fracx-76.。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,"解方程： 
(1)-y-7y+4y=16  
(2)frac2x3-3=fracx3．。",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,"列方程（组）解应用题：
2009年12月联合国气候会议在哥本哈根召开．从某地到哥本哈根，若乘飞机需要3小时，若乘汽车需要9小时．这两种交通工具平均每小时二氧化碳的排放量之和为70千克，飞机全程二氧化碳的排放总量比汽车的多54千克，分别求飞机和汽车平均每小时二氧化碳的排放量．。",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10006,节能减排已经是全社会都在关注的问题，低碳出行是倡导的绿色理念．据调查从某地到北京，若乘飞机需要2小时，若乘汽车需要7小时．这两种交通工具平均每小时二氧化碳的排放量之和为65千克，飞机全程二氧化碳的排放总量比汽车全程二氧化碳的排放总量多40千克，求飞机和汽车平均每小时二氧化碳的排放量．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10007,"小明在拼图时，发现8个一样大小的长方形，恰好可以拼成一个大的长方形如图1；小红看见了，说：“我也来试一试．”结果小红七拼八凑，拼成了如图2那样的正方形，中间还留下了一个洞，恰好是边长为5mm的小正方形，则每个小长方形的面积为
。375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10008,"小明在拼图时，发现8个一样大小的长方形，恰好可以拼成一个大的长方形如图1 ；小红看见了，说：“我也来试一试．”结果小红七拼八凑，拼成了如图2那样的正方形，中间还留下了一个洞，恰好是边长为3mm的小正方形，则每个小长方形的面积为(　　)
。120mm^2 135mm^2 108mm^2 96mm^2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10009,为了节省运费，该地政府打算用甲、乙、丙三种车型同时参与运送，已知它们的总辆数为14辆，你能分别求出三种车型的辆数吗？此时的运费又是多少元？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,若全部物资都用甲、乙两种车型来运送，需运费8200元，问分别需甲、乙两种车型各几辆？。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10011,"现有八个大小相同的长方形，可拼成如图①、图②所示的图形，在拼图②时，中间留下了一个边长为2的小正方形，则每个小长方形的面积是(　　)  
。50 60 70 80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10012,"现有八个大小相同的矩形，可拼成如图1、2所示的图形，在拼图2时，中间留下了一个边长为2的小正方形，则每个小矩形的面积是
。60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10013,已知| x+2 |+( y-1 )^2=0，则( x+y )^2016=．。1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,解方程组：frac3x-2y3=frac2x+3y2=1．。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10015,解方程7y+(3y-5)=y-2(7-3y)。,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,下列方程中，是二元一次方程的是(　　)。3x-2y=4z    6xy+9=0    frac1x+4y=6   4x=fracy-24   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10017,下列方程中，是二元一次方程的是(　　)。3x-2y=4z 6xy+9=0 frac1x+2y=3 4x=y-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
